date,temperature,wind_speed,rainfall,pressure
2016-11-13,27.6,9.8,,1013.1
2016-11-14,27.5,7.4,,1012.6
2016-11-15,28.1,6.6,,1011.5
2016-11-16,29.3,8.5,,1011.8
2016-11-17,29.6,10.7,,1012.7
2016-11-18,28.6,11.3,,1011.9
2016-11-19,27.8,8.5,,1010.4
2016-11-20,26.6,7.9,,1010.9
2016-11-21,27.1,7.6,,1011.2
2016-11-22,27.2,8.2,,1011.0
2016-11-23,27.9,8.3,,1010.7
2016-11-24,28.1,9.5,,1011.0
2016-11-25,28.0,8.4,,1011.0
2016-11-26,27.3,8.8,,1011.8
2016-11-27,27.4,7.2,,1011.8
2016-11-28,27.9,7.2,,1011.5
2016-11-29,26.8,7.4,,1012.4
2016-11-30,27.0,5.6,,1012.8
2016-12-01,27.1,6.2,,1012.3
2016-12-02,27.7,7.7,,1011.9
2016-12-03,28.1,9.2,,1012.7
2016-12-04,29.7,10.1,,1013.8
2016-12-05,29.3,9.4,,1013.2
2016-12-06,28.4,7.0,,1012.7
2016-12-07,26.4,8.8,,1013.0
2016-12-08,26.8,8.0,,1013.0
2016-12-09,26.0,6.8,,1012.0
2016-12-10,25.2,6.1,,1011.5
2016-12-11,25.0,8.4,,1010.7
2016-12-12,26.2,5.7,,1010.5
2016-12-13,27.0,7.8,,1009.8
2016-12-14,28.1,8.3,,1010.7
2016-12-15,29.0,8.3,,1011.8
2016-12-16,29.3,8.9,,1013.1
2016-12-17,29.0,10.2,,1013.7
2016-12-18,27.8,9.4,,1014.3
2016-12-19,26.1,8.1,,1013.9
2016-12-20,27.1,8.5,,1013.0
2016-12-21,26.8,8.3,,1014.2
2016-12-22,25.9,6.0,,1014.0
2016-12-23,25.9,6.7,,1012.1
2016-12-24,25.6,5.3,,1010.2
2016-12-25,25.3,5.0,,1011.1
2016-12-26,25.9,6.2,,1012.2
2016-12-27,26.0,7.9,,1012.3
2016-12-28,26.0,8.4,,1012.4
2016-12-29,26.4,7.8,,1012.8
2016-12-30,26.6,8.5,,1013.1
2016-12-31,26.0,6.2,,1012.6
2017-01-01,25.5,6.0,,1012.7
2017-01-02,25.6,5.8,,1013.8
2017-01-03,25.8,9.0,,1013.7
2017-01-04,25.2,6.7,,1013.4
2017-01-05,24.9,6.7,,1012.7
2017-01-06,23.7,8.4,,1012.5
2017-01-07,23.6,8.5,,1011.3
2017-01-08,24.4,8.0,,1010.5
2017-01-09,24.5,8.9,,1011.3
2017-01-10,23.1,8.2,,1012.8
2017-01-11,22.3,7.1,,1012.9
2017-01-12,22.2,7.9,,1011.5
2017-01-13,23.4,7.4,,1011.0
2017-01-14,24.9,10.0,,1012.0
2017-01-15,25.5,7.7,,1014.0
2017-01-16,25.1,4.6,,1014.5
2017-01-17,24.3,7.8,,1014.0
2017-01-18,24.2,6.5,,1014.3
2017-01-19,25.6,8.1,,1014.7
2017-01-20,25.6,7.2,,1014.6
2017-01-21,26.4,8.2,,1015.0
2017-01-22,27.5,8.0,,1015.5
2017-01-23,28.4,8.2,,1014.9
2017-01-24,28.3,7.2,,1014.0
2017-01-25,27.9,7.1,,1014.4
2017-01-26,26.9,9.3,,1014.2
2017-01-27,25.3,10.2,,1014.4
2017-01-28,27.5,10.3,,1013.3
2017-01-29,28.0,9.2,,1013.4
2017-01-30,27.6,7.7,,1012.9
2017-01-31,26.8,7.5,,1012.5
2017-02-01,26.3,4.6,,1012.3
2017-02-02,26.9,7.8,,
2017-02-03,26.2,7.2,,1014.1
2017-02-04,24.9,8.5,,1013.5
2017-02-05,24.3,12.0,,1013.9
2017-02-06,23.6,11.2,,1014.1
2017-02-07,24.2,7.7,,1013.0
2017-02-08,25.4,8.5,,1013.1
2017-02-09,26.0,8.1,,1012.3
2017-02-10,25.9,7.0,,1010.8
2017-02-11,24.5,9.4,,1012.1
2017-02-12,24.6,7.8,,1013.7
2017-02-13,26.8,6.7,,1014.2
2017-02-14,28.6,8.3,,1016.1
2017-02-15,29.8,9.5,,1016.3
2017-02-16,29.7,8.7,,1014.5
